method,model,execFolder,round,chain,beta,isAdapt,value
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,4,0.5369948803591151,true,0.5516124444543473
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,5,0.44715155368155995,true,0.4583357346123005
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,6,0.36096814411460165,true,0.33131424748017474
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,7,0.2707953699060402,true,0.2443321128356213
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,8,0.20643688911330463,true,0.6785535747413253
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,9,0.1684930600780118,true,0.5938390284154429
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,10,0.14436308812700993,true,0.5202343588687797
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,11,0.11770317227522634,true,0.5847177239152112
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,12,0.08140884559468639,true,0.12094325207293723
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,13,0.04536939021467496,true,0.05724913909727222
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,14,0.017058485535837983,true,0.1346507038830221
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,15,0.003494111176210098,true,0.2295167412086546
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,16,9.817558278691844E-4,true,0.1833314784402311
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,17,2.195152405721864E-5,true,0.16533029313199316
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,18,3.163835667790726E-6,true,0.11001133842693929
PT-20,glms.SpikeSlabClassification$Builder,exec_45,7,19,0.0,true,0.07725365589652393
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,0,1.0,true,0.5600594470060579
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,1,0.8400547005730439,true,0.5987626841711482
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,2,0.7107652830463272,true,0.5735349594092345
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,3,0.6028899834315438,true,0.5488750249059902
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,4,0.49431224556827374,true,0.5251249597209934
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,5,0.4017504723460649,true,0.4080722099677936
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,6,0.31594211827895374,true,0.2457042961251197
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,7,0.24020731975744458,true,0.4081148881281097
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,8,0.19436162853749578,true,0.6558205871991246
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,9,0.16119834764899607,true,0.6767939888050388
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,10,0.13585473533019424,true,0.6172999810984728
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,11,0.11044047593869928,true,0.44728909414711365
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,12,0.08391683013639716,true,0.2639195512244234
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,13,0.04128470291211658,true,0.04120356475112999
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,14,0.01325953201912396,true,0.2169898073005609
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,15,0.004594574307926038,true,0.17779126412352433
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,16,0.0012497927751887242,true,0.34987162028924207
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,17,2.0198237506564653E-4,true,0.35647033125791594
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,18,7.605650774284122E-7,true,0.5752998580341068
PT-20,glms.SpikeSlabClassification$Builder,exec_45,8,19,0.0,true,-0.005525924661958216
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,0,1.0,true,0.604879975498012
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,1,0.8376592899642882,true,0.5748835924737761
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,2,0.7170402489897503,true,0.5781501256835743
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,3,0.617606902406452,true,0.6183565326738772
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,4,0.5157113314327244,true,0.49873479997695486
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,5,0.41708764530023723,true,0.37841912069081934
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,6,0.3125515153278942,true,0.2459514367020162
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,7,0.24121347104357577,true,0.47972727073206695
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,8,0.19612060193429853,true,0.6477012285307441
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,9,0.16769572137884506,true,0.6734338959742737
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,10,0.1446074925163906,true,0.6415724821695815
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,11,0.11955369920895387,true,0.5093709213564308
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,12,0.08586869089739022,true,0.30963163554084433
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,13,0.043267968837680915,true,0.07174931496866381
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,14,0.015273630443554963,true,0.06317108107885597
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,15,0.004903278099349025,true,0.18595597388450674
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,16,0.0014097443800362328,true,0.21717133673502778
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,17,1.4851068041110983E-4,true,0.23831871044322808
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,18,2.0278141775326627E-7,true,0.36074219375133687
PT-20,glms.SpikeSlabClassification$Builder,exec_45,9,19,0.0,true,-0.012575126680291157
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,0,1.0,false,0.5315605898839222
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,1,0.8610688189414287,false,0.5419182098217035
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,2,0.7299973465239148,false,0.6215575500561151
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,3,0.6183042526432174,false,0.5809598561689584
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,4,0.5207347129544545,false,0.521177346500731
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,5,0.421171188918734,false,0.39401127139479475
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,6,0.32524392362322546,false,0.29656385130535806
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,7,0.25376196022997777,false,0.371409574697611
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,8,0.20500559396512902,false,0.607620861736254
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,9,0.17218837662658287,false,0.6457323398840974
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,10,0.14432219674135263,false,0.6337170554742243
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,11,0.11707221975882634,false,0.5160620099904762
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,12,0.08416284695055032,false,0.2641644503773475
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,13,0.04395301181393582,false,0.0730411514372312
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,14,0.015718710928768646,false,0.13473477587543914
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,15,0.004507625208614296,false,0.1990748205879461
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,16,0.0012590861850477822,false,0.22136878969411938
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,17,1.8801500546679524E-4,false,0.19015986590750084
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,18,5.377963021583152E-8,false,0.31772536684409736
PT-20,glms.SpikeSlabClassification$Builder,exec_45,10,19,0.0,false,0.010082574132887694
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,0,1.0,true,0.8974358974358974
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,1,0.9473684210526315,true,0.8333333333333333
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,2,0.8947368421052632,true,0.564102564102564
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,3,0.8421052631578947,true,0.39743589743589736
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,4,0.7894736842105263,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,5,0.7368421052631579,true,0.9183673469387755
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,6,0.6842105263157895,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,7,0.631578947368421,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,8,0.5789473684210527,true,0.6666666666666669
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,9,0.5263157894736842,true,0.8435374149659866
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,10,0.47368421052631576,true,-0.06666666666666668
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,11,0.42105263157894735,true,0.929824561403509
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,12,0.3684210526315789,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,13,0.3157894736842105,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,14,0.2631578947368421,true,0.33333333333333326
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,15,0.21052631578947367,true,0.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,16,0.15789473684210525,true,0.7619047619047619
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,17,0.10526315789473684,true,0.5
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,18,0.05263157894736842,true,-0.3333333333333333
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,0,19,0.0,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,0,1.0,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,1,0.968434894002783,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,2,0.9475344625620947,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,3,0.9410450541212377,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,4,0.7733453366238249,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,5,0.7289201965417285,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,6,0.6131249747923401,true,0.05000000000000006
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,7,0.5907777695341556,true,0.14999999999999994
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,8,0.5812054641737019,true,0.19999999999999993
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,9,0.5789885361142996,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,10,0.4628831866168305,true,-0.07499999999999997
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,11,0.42346660294206884,true,-0.34285714285714297
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,12,0.419702558312169,true,0.3750000000000001
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,13,0.4059727887680312,true,0.2833333333333334
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,14,0.3860871901684636,true,0.2166666666666667
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,15,0.370882289118745,true,0.6181818181818182
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,16,0.3679991226795442,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,17,0.35674441041721405,true,-0.7500000000000001
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,18,0.2604049113256513,true,0.36923076923076936
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,1,19,0.0,true,-0.24615384615384614
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,0,1.0,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,1,0.6628205249820909,true,0.3000000000000001
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,2,0.6415082366468626,true,1.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,3,0.5819546292801437,true,0.1813953488372094
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,4,0.4146080517572626,true,0.3525854513584574
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,5,0.3856200783742158,true,0.008502024291497977
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,6,0.3622145561810788,true,0.6187500000000004
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,7,0.3309855847736284,true,0.7801507537688444
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,8,0.2962660956925018,true,0.31572580645161286
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,9,0.26327257998934206,true,0.5380585516178735
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,10,0.23403789305121772,true,0.4434782608695651
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,11,0.20603394776912942,true,-0.0944444444444444
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,12,0.17902315471657157,true,-0.2681818181818182
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,13,0.15279413453907364,true,0.2688311688311688
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,14,0.12713550788216518,true,0.12034883720930228
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,15,0.10183589539137586,true,0.1125
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,16,0.0766839177122351,true,0.27293666026871405
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,17,0.0514681954902725,true,-0.31381578947368416
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,18,0.025977349371017613,true,0.1396551724137931
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,2,19,0.0,true,0.4883720930232558
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,0,1.0,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,1,0.8676099865820754,true,NaN
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,2,0.7368712388900389,true,0.0
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,3,0.6299209832680718,true,-0.23489010989010944
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,4,0.584006154367053,true,0.8018105849582176
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,5,0.539913257029552,true,0.602603275482767
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,6,0.49847280550288264,true,0.6437442922374429
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,7,0.4540630292441991,true,0.9270689655172414
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,8,0.40030013357127614,true,0.40027965509205315
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,9,0.3401063797268329,true,0.9863902658855346
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,10,0.3264288597859883,true,0.3869255150554675
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,11,0.29286221906351706,true,0.2220414201183433
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,12,0.2373197288734944,true,0.20900922778047595
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,13,0.2174118875811408,true,-0.13652079956780117
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,14,0.16686588668034694,true,-0.08667883211678828
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,15,0.13727278483644045,true,-0.3063852813852813
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,16,0.10465590760358695,true,0.18048204158790168
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,17,0.0747653533491178,true,-0.008456973293768566
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,18,0.04189802069289705,true,-0.2374999999999999
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,3,19,0.0,true,0.32232142857142865
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,0,1.0,true,-0.025000000000001008
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,1,0.6350833024436437,true,0.0798634812286691
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,2,0.5330313889789894,true,0.5633761105626849
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,3,0.5011103169285399,true,0.52
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,4,0.46801413407523845,true,0.4561819595645411
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,5,0.4293404125813124,true,0.6664514844727563
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,6,0.3943524816910475,true,0.5809166608109055
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,7,0.37500641715815486,true,0.6291826003824096
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,8,0.36168710716500785,true,0.22311349693251525
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,9,0.3473014673981912,true,0.5097469540768511
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,10,0.32468051973926193,true,0.3137709772951628
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,11,0.30367717556764123,true,0.31698943661971835
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,12,0.2782511870649247,true,0.15726191935286188
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,13,0.24792646018240147,true,0.05016490765171506
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,14,0.21256911265158648,true,0.19295454545454555
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,15,0.17164770927102044,true,0.21591225626740948
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,16,0.14525832038272918,true,0.31868374558303886
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,17,0.11035480727639577,true,0.2983836206896551
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,18,0.06495751354131464,true,-0.2485403019082882
PT-20,blang.validation.internals.fixtures.Ising$Builder,exec_34,4,19,0.0,true,0.07694986072423404
