method,model,execFolder,isAdapt,round,chain,value
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,13,1.7685922359088724E-10
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,14,4.161700694972748E-10
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,15,9.370827652017364E-10
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,16,2.0664460001972003E-9
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,17,4.748936200263683E-9
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,18,1.0312877326425784E-8
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,19,2.0471697626921615E-8
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,20,5.4318011514920326E-8
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,21,9.724097831647498E-8
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,22,1.3494366531367128E-7
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,23,1.9889417025819072E-7
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,24,3.1266022814231655E-7
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,25,4.825368477664703E-7
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,26,7.131306224424209E-7
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,27,1.0964902729857902E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,28,1.536027978361756E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,29,1.920354533041714E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,30,2.840583322069005E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,31,4.53911140184934E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,32,6.156500648469879E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,33,7.86845639575254E-6
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,34,1.038253615683745E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,35,1.4702923857723463E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,36,2.1167095340255644E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,37,2.8976538730931425E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,38,3.8823490539968757E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,39,5.0303007076072376E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,40,6.747265851876841E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,41,8.955015856006987E-5
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,42,1.2875377840091903E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,43,1.967724383839209E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,44,2.9546448031611284E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,45,3.844221829399592E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,46,5.633017449837088E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,47,7.788838153224424E-4
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,48,0.0012026740989075574
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,49,0.0018988585298323054
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,50,0.0028118166853980707
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,51,0.004024514839341283
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,52,0.0053453168627892
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,53,0.00678388156903979
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,54,0.008689935343997918
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,55,0.01083955936519721
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,56,0.013278158539595495
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,57,0.015879213970211283
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,58,0.018522979027207037
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,59,0.021001729812283418
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,60,0.023713455845965032
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,61,0.027098527686956947
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,62,0.031172855213103052
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,63,0.035917450124658606
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,64,0.04089755306846955
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,65,0.04653911237960966
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,66,0.05306003520043461
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,67,0.058133782707430665
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,68,0.06230745151876635
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,69,0.06606611023445448
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,70,0.06936189905095481
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,71,0.07252565765860731
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,72,0.07562489954370485
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,73,0.07848499570401336
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,74,0.0809869121186355
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,75,0.08337234827379629
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,76,0.08581507500662547
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,77,0.08823270250631673
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,78,0.09063937009757675
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,79,0.09283492385239032
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,80,0.09483225081837957
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,81,0.09672145740581586
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,82,0.09850529990436316
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,83,0.10022886120329158
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,84,0.10190509075800436
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,85,0.10354306601144934
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,86,0.10517772547593511
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,87,0.10680334758779327
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,88,0.1084009184384148
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,89,0.10994693993593319
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,90,0.11147522275259347
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,91,0.11304639737263816
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,92,0.11466217937821208
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,93,0.11626000567300034
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,94,0.11779774837106623
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,95,0.11937650398603412
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,96,0.1210588482355394
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,97,0.12276674265976525
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,98,0.12450121326269195
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,99,0.12631398146465833
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,100,0.128247521802196
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,101,0.13031002236699543
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,102,0.13247509141549832
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,103,0.13483347118291863
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,104,0.13753844092826856
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,105,0.14039009288271134
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,106,0.14347983973391426
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,107,0.14691040414179682
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,108,0.15074932480801806
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,109,0.1546547507297624
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,110,0.1593736001958087
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,111,0.16461335030394963
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,112,0.16981370600428392
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,113,0.17578109093244182
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,114,0.1824156458296511
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,115,0.18947665036727526
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,116,0.1978659584488547
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,117,0.20661602775304533
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,118,0.21550239125814202
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,119,0.225672862984647
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,120,0.23753762170702997
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,121,0.2496779590590618
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,122,0.26231655158859296
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,123,0.2748583677513059
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,124,0.28778331801139667
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,125,0.30131714597141035
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,126,0.3159084194943206
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,127,0.33376957857560596
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,128,0.3550827300047986
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,129,0.3760829285334089
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,130,0.3998744151079282
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,131,0.42075772399943734
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,132,0.4427430009125769
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,133,0.4649848416314827
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,134,0.4869316941389646
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,135,0.510289740015861
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,136,0.5358393709188795
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,137,0.5660997282277057
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,138,0.5977827598996499
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,139,0.6302664956458256
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,140,0.666998483905804
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,141,0.7054615548889291
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,142,0.7464581243631665
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,143,0.7931702850065239
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,144,0.8406501367674
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,145,0.8878163905479207
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,146,0.9383522769735528
SSMC,ode.MRNATransfection$Builder,exec_20,false,9,147,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,0,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,0,1,0.8888888888888888
PT-10,demos.ToyMix$Builder,exec_30,true,0,2,0.7777777777777778
PT-10,demos.ToyMix$Builder,exec_30,true,0,3,0.6666666666666666
PT-10,demos.ToyMix$Builder,exec_30,true,0,4,0.5555555555555556
PT-10,demos.ToyMix$Builder,exec_30,true,0,5,0.4444444444444444
PT-10,demos.ToyMix$Builder,exec_30,true,0,6,0.3333333333333333
PT-10,demos.ToyMix$Builder,exec_30,true,0,7,0.2222222222222222
PT-10,demos.ToyMix$Builder,exec_30,true,0,8,0.1111111111111111
PT-10,demos.ToyMix$Builder,exec_30,true,1,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,1,1,0.7777440228756883
PT-10,demos.ToyMix$Builder,exec_30,true,1,2,0.3244204783258764
PT-10,demos.ToyMix$Builder,exec_30,true,1,3,0.08674704188944249
PT-10,demos.ToyMix$Builder,exec_30,true,1,4,0.05020115396872042
PT-10,demos.ToyMix$Builder,exec_30,true,1,5,0.025703578596921326
PT-10,demos.ToyMix$Builder,exec_30,true,1,6,0.010844495644097521
PT-10,demos.ToyMix$Builder,exec_30,true,1,7,0.0032140849803011956
PT-10,demos.ToyMix$Builder,exec_30,true,1,8,4.025264755846085E-4
PT-10,demos.ToyMix$Builder,exec_30,true,2,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,2,1,0.3652329859028929
PT-10,demos.ToyMix$Builder,exec_30,true,2,2,0.3233378098167724
PT-10,demos.ToyMix$Builder,exec_30,true,2,3,0.2872187985754717
PT-10,demos.ToyMix$Builder,exec_30,true,2,4,0.21771807961753004
PT-10,demos.ToyMix$Builder,exec_30,true,2,5,0.13914500599239815
PT-10,demos.ToyMix$Builder,exec_30,true,2,6,0.0760797408991431
PT-10,demos.ToyMix$Builder,exec_30,true,2,7,0.021910087497068614
PT-10,demos.ToyMix$Builder,exec_30,true,2,8,0.013841531783813827
PT-10,demos.ToyMix$Builder,exec_30,true,3,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,3,1,0.5985774327950337
PT-10,demos.ToyMix$Builder,exec_30,true,3,2,0.28777906034342365
PT-10,demos.ToyMix$Builder,exec_30,true,3,3,0.2118679663026955
PT-10,demos.ToyMix$Builder,exec_30,true,3,4,0.17081959225758225
PT-10,demos.ToyMix$Builder,exec_30,true,3,5,0.13765932774689682
PT-10,demos.ToyMix$Builder,exec_30,true,3,6,0.10141464377232351
PT-10,demos.ToyMix$Builder,exec_30,true,3,7,0.0506757494160081
PT-10,demos.ToyMix$Builder,exec_30,true,3,8,0.010712697929856328
PT-10,demos.ToyMix$Builder,exec_30,true,4,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,4,1,0.5372829530679646
PT-10,demos.ToyMix$Builder,exec_30,true,4,2,0.3875562426120283
PT-10,demos.ToyMix$Builder,exec_30,true,4,3,0.2981007480928373
PT-10,demos.ToyMix$Builder,exec_30,true,4,4,0.18240615308439706
PT-10,demos.ToyMix$Builder,exec_30,true,4,5,0.12148647873699442
PT-10,demos.ToyMix$Builder,exec_30,true,4,6,0.040982989948784646
PT-10,demos.ToyMix$Builder,exec_30,true,4,7,0.018700912919061462
PT-10,demos.ToyMix$Builder,exec_30,true,4,8,0.011976262481831649
PT-10,demos.ToyMix$Builder,exec_30,true,5,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,5,1,0.5068939120933065
PT-10,demos.ToyMix$Builder,exec_30,true,5,2,0.2771786222540162
PT-10,demos.ToyMix$Builder,exec_30,true,5,3,0.1691803389932913
PT-10,demos.ToyMix$Builder,exec_30,true,5,4,0.11672438619404771
PT-10,demos.ToyMix$Builder,exec_30,true,5,5,0.08255052758461467
PT-10,demos.ToyMix$Builder,exec_30,true,5,6,0.05745292499904067
PT-10,demos.ToyMix$Builder,exec_30,true,5,7,0.034041598773658775
PT-10,demos.ToyMix$Builder,exec_30,true,5,8,0.015939516667985636
PT-10,demos.ToyMix$Builder,exec_30,true,6,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,6,1,0.6371778643526446
PT-10,demos.ToyMix$Builder,exec_30,true,6,2,0.3867126601895589
PT-10,demos.ToyMix$Builder,exec_30,true,6,3,0.23971715312794414
PT-10,demos.ToyMix$Builder,exec_30,true,6,4,0.1456453332623877
PT-10,demos.ToyMix$Builder,exec_30,true,6,5,0.09920902521644587
PT-10,demos.ToyMix$Builder,exec_30,true,6,6,0.05720353748860354
PT-10,demos.ToyMix$Builder,exec_30,true,6,7,0.03866986032684952
PT-10,demos.ToyMix$Builder,exec_30,true,6,8,0.01744860592327012
PT-10,demos.ToyMix$Builder,exec_30,true,7,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,7,1,0.5615801399748201
PT-10,demos.ToyMix$Builder,exec_30,true,7,2,0.3412585897584131
PT-10,demos.ToyMix$Builder,exec_30,true,7,3,0.23592342570769187
PT-10,demos.ToyMix$Builder,exec_30,true,7,4,0.16694016876437587
PT-10,demos.ToyMix$Builder,exec_30,true,7,5,0.1150118425121221
PT-10,demos.ToyMix$Builder,exec_30,true,7,6,0.07016819586116053
PT-10,demos.ToyMix$Builder,exec_30,true,7,7,0.03921772933376605
PT-10,demos.ToyMix$Builder,exec_30,true,7,8,0.019318986066363404
PT-10,demos.ToyMix$Builder,exec_30,true,8,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,true,8,1,0.6183809186994293
PT-10,demos.ToyMix$Builder,exec_30,true,8,2,0.38932448233329897
PT-10,demos.ToyMix$Builder,exec_30,true,8,3,0.23327749907281822
PT-10,demos.ToyMix$Builder,exec_30,true,8,4,0.1519661040126571
PT-10,demos.ToyMix$Builder,exec_30,true,8,5,0.09608049359213786
PT-10,demos.ToyMix$Builder,exec_30,true,8,6,0.05911173936187441
PT-10,demos.ToyMix$Builder,exec_30,true,8,7,0.03415885485048632
PT-10,demos.ToyMix$Builder,exec_30,true,8,8,0.015757421223311734
PT-10,demos.ToyMix$Builder,exec_30,false,9,0,1.0
PT-10,demos.ToyMix$Builder,exec_30,false,9,1,0.635462567763059
PT-10,demos.ToyMix$Builder,exec_30,false,9,2,0.41159200990762634
PT-10,demos.ToyMix$Builder,exec_30,false,9,3,0.2564964378632952
PT-10,demos.ToyMix$Builder,exec_30,false,9,4,0.15598958264959378
PT-10,demos.ToyMix$Builder,exec_30,false,9,5,0.09235298753988247
PT-10,demos.ToyMix$Builder,exec_30,false,9,6,0.05726003078101735
PT-10,demos.ToyMix$Builder,exec_30,false,9,7,0.03352842232448478
PT-10,demos.ToyMix$Builder,exec_30,false,9,8,0.014311621631378873
SAIS,demos.XY$Builder,exec_16,true,0,0,0.0
SAIS,demos.XY$Builder,exec_16,true,0,1,0.2
SAIS,demos.XY$Builder,exec_16,true,0,2,0.4
SAIS,demos.XY$Builder,exec_16,true,0,3,0.6000000000000001
SAIS,demos.XY$Builder,exec_16,true,0,4,0.8
SAIS,demos.XY$Builder,exec_16,true,0,5,1.0
SAIS,demos.XY$Builder,exec_16,true,1,0,0.0
SAIS,demos.XY$Builder,exec_16,true,1,1,0.1562273308755146
SAIS,demos.XY$Builder,exec_16,true,1,2,0.3060726295543569
SAIS,demos.XY$Builder,exec_16,true,1,3,0.43936477306848853
SAIS,demos.XY$Builder,exec_16,true,1,4,0.5483965672894187
SAIS,demos.XY$Builder,exec_16,true,1,5,0.7151160301738666
SAIS,demos.XY$Builder,exec_16,true,1,6,0.8764747237885576
SAIS,demos.XY$Builder,exec_16,true,1,7,1.0
SAIS,demos.XY$Builder,exec_16,true,2,0,0.0
SAIS,demos.XY$Builder,exec_16,true,2,1,0.053225780261484
SAIS,demos.XY$Builder,exec_16,true,2,2,0.10785638205756884
SAIS,demos.XY$Builder,exec_16,true,2,3,0.17416750679193713
SAIS,demos.XY$Builder,exec_16,true,2,4,0.25104024159368504
SAIS,demos.XY$Builder,exec_16,true,2,5,0.5034926126867241
SAIS,demos.XY$Builder,exec_16,true,2,6,0.6249651000307981
SAIS,demos.XY$Builder,exec_16,true,2,7,0.7032618280287145
SAIS,demos.XY$Builder,exec_16,true,2,8,0.7702326035915498
SAIS,demos.XY$Builder,exec_16,true,2,9,0.8269457300175538
SAIS,demos.XY$Builder,exec_16,true,2,10,0.9007251485974742
SAIS,demos.XY$Builder,exec_16,true,2,11,1.0
SAIS,demos.XY$Builder,exec_16,true,3,0,0.0
SAIS,demos.XY$Builder,exec_16,true,3,1,0.05747338198645582
SAIS,demos.XY$Builder,exec_16,true,3,2,0.10565311369744224
SAIS,demos.XY$Builder,exec_16,true,3,3,0.14677300448150882
SAIS,demos.XY$Builder,exec_16,true,3,4,0.18863769890023313
SAIS,demos.XY$Builder,exec_16,true,3,5,0.2344396534653498
SAIS,demos.XY$Builder,exec_16,true,3,6,0.29398151836667064
SAIS,demos.XY$Builder,exec_16,true,3,7,0.3625258514393151
SAIS,demos.XY$Builder,exec_16,true,3,8,0.4346845744506009
SAIS,demos.XY$Builder,exec_16,true,3,9,0.5054776974681783
SAIS,demos.XY$Builder,exec_16,true,3,10,0.5745415973013477
SAIS,demos.XY$Builder,exec_16,true,3,11,0.6406654283688035
SAIS,demos.XY$Builder,exec_16,true,3,12,0.7048970200149972
SAIS,demos.XY$Builder,exec_16,true,3,13,0.7956180883095666
SAIS,demos.XY$Builder,exec_16,true,3,14,0.8526815626537979
SAIS,demos.XY$Builder,exec_16,true,3,15,0.9130654748901282
SAIS,demos.XY$Builder,exec_16,true,3,16,1.0
SAIS,demos.XY$Builder,exec_16,true,4,0,0.0
SAIS,demos.XY$Builder,exec_16,true,4,1,0.06886403294525617
SAIS,demos.XY$Builder,exec_16,true,4,2,0.10330241290018276
SAIS,demos.XY$Builder,exec_16,true,4,3,0.15678130692307352
SAIS,demos.XY$Builder,exec_16,true,4,4,0.21551142462271072
SAIS,demos.XY$Builder,exec_16,true,4,5,0.25929402654348416
SAIS,demos.XY$Builder,exec_16,true,4,6,0.29388076542866093
SAIS,demos.XY$Builder,exec_16,true,4,7,0.32598202966811995
SAIS,demos.XY$Builder,exec_16,true,4,8,0.3592504057638552
SAIS,demos.XY$Builder,exec_16,true,4,9,0.4023731630359857
SAIS,demos.XY$Builder,exec_16,true,4,10,0.4440653360439823
SAIS,demos.XY$Builder,exec_16,true,4,11,0.4761763702015781
SAIS,demos.XY$Builder,exec_16,true,4,12,0.5119947271927925
SAIS,demos.XY$Builder,exec_16,true,4,13,0.5595424477207924
SAIS,demos.XY$Builder,exec_16,true,4,14,0.5971064195088152
SAIS,demos.XY$Builder,exec_16,true,4,15,0.6274166973601965
SAIS,demos.XY$Builder,exec_16,true,4,16,0.6647756081508982
SAIS,demos.XY$Builder,exec_16,true,4,17,0.7053561550032574
SAIS,demos.XY$Builder,exec_16,true,4,18,0.7392940634679812
SAIS,demos.XY$Builder,exec_16,true,4,19,0.7710752050746711
SAIS,demos.XY$Builder,exec_16,true,4,20,0.8045785382467797
SAIS,demos.XY$Builder,exec_16,true,4,21,0.839926682675266
SAIS,demos.XY$Builder,exec_16,true,4,22,0.909019456562808
SAIS,demos.XY$Builder,exec_16,true,4,23,0.9587711231156765
SAIS,demos.XY$Builder,exec_16,true,4,24,1.0
SAIS,demos.XY$Builder,exec_16,true,5,0,0.0
SAIS,demos.XY$Builder,exec_16,true,5,1,0.027613227282512406
SAIS,demos.XY$Builder,exec_16,true,5,2,0.05552015906955374
SAIS,demos.XY$Builder,exec_16,true,5,3,0.08513456242062031
SAIS,demos.XY$Builder,exec_16,true,5,4,0.1195347530767628
SAIS,demos.XY$Builder,exec_16,true,5,5,0.1576429110000211
SAIS,demos.XY$Builder,exec_16,true,5,6,0.18999836156201524
SAIS,demos.XY$Builder,exec_16,true,5,7,0.22200904668969915
SAIS,demos.XY$Builder,exec_16,true,5,8,0.2562592444755179
SAIS,demos.XY$Builder,exec_16,true,5,9,0.29852230072539665
SAIS,demos.XY$Builder,exec_16,true,5,10,0.32836350210799536
SAIS,demos.XY$Builder,exec_16,true,5,11,0.35707091323645773
SAIS,demos.XY$Builder,exec_16,true,5,12,0.3790018742089163
SAIS,demos.XY$Builder,exec_16,true,5,13,0.40045885513862184
SAIS,demos.XY$Builder,exec_16,true,5,14,0.42956499859125097
SAIS,demos.XY$Builder,exec_16,true,5,15,0.4632577224640154
SAIS,demos.XY$Builder,exec_16,true,5,16,0.49992806257699673
SAIS,demos.XY$Builder,exec_16,true,5,17,0.5366844972130667
SAIS,demos.XY$Builder,exec_16,true,5,18,0.5696539409030322
SAIS,demos.XY$Builder,exec_16,true,5,19,0.5960198292334209
SAIS,demos.XY$Builder,exec_16,true,5,20,0.616066641596873
