method,model,execFolder,round,iteration,annealingParameter,logNormalization,deltaIterations,deltaAnnealingParameter
SSMC,mix.SimpleMixture$Builder,exec_38,9,85,0.7263312650988816,-1139.768754847417,2,0.01825623960829692
SSMC,mix.SimpleMixture$Builder,exec_38,9,87,0.7395632310108766,-1164.7382311680362,2,0.013231965911995047
SSMC,mix.SimpleMixture$Builder,exec_38,9,90,0.753462841360348,-1188.9594138618922,3,0.013899610349471403
SSMC,mix.SimpleMixture$Builder,exec_38,9,94,0.7685206475252216,-1213.0959474432984,4,0.015057806164873622
SSMC,mix.SimpleMixture$Builder,exec_38,9,98,0.7827197953940512,-1234.838713571603,4,0.014199147868829587
SSMC,mix.SimpleMixture$Builder,exec_38,9,102,0.7972444094952037,-1256.6912475439124,4,0.014524614101152467
SSMC,mix.SimpleMixture$Builder,exec_38,9,107,0.8170506612782243,-1285.9682636351529,5,0.019806251783020645
SSMC,mix.SimpleMixture$Builder,exec_38,9,112,0.8420770201691201,-1321.3519880676888,5,0.025026358890895772
SSMC,mix.SimpleMixture$Builder,exec_38,9,117,0.8689180822557103,-1361.5694075925103,5,0.026841062086590206
SSMC,mix.SimpleMixture$Builder,exec_38,9,122,0.8945345634588238,-1399.5237292947374,5,0.02561648120311344
SSMC,mix.SimpleMixture$Builder,exec_38,9,126,0.9154910398467002,-1431.0621267726826,4,0.020956476387876455
SSMC,mix.SimpleMixture$Builder,exec_38,9,130,0.9336600089788145,-1457.763578286707,4,0.0181689691321143
SSMC,mix.SimpleMixture$Builder,exec_38,9,134,0.9502408150446685,-1482.600282551535,4,0.016580806065853992
SSMC,mix.SimpleMixture$Builder,exec_38,9,138,0.9663925471635191,-1505.5689854441314,4,0.01615173211885057
SSMC,mix.SimpleMixture$Builder,exec_38,9,142,0.9826961331554335,-1528.768212121489,4,0.016303585991914393
SSMC,mix.SimpleMixture$Builder,exec_38,10,17,8.815892399359152E-4,-1.911296169329777,17,8.815892399359152E-4
SSMC,mix.SimpleMixture$Builder,exec_38,10,36,0.009829231785497317,-16.455984687117983,19,0.008947642545561402
SSMC,mix.SimpleMixture$Builder,exec_38,10,48,0.026233400812717723,-42.270137967377416,12,0.016404169027220406
SSMC,mix.SimpleMixture$Builder,exec_38,10,61,0.05788942868576553,-91.50740620600078,13,0.031656027873047804
SSMC,mix.SimpleMixture$Builder,exec_38,10,73,0.11291124031633143,-174.61403543183556,12,0.0550218116305659
SSMC,mix.SimpleMixture$Builder,exec_38,10,86,0.2277099865803466,-347.1372440812371,13,0.11479874626401518
SSMC,mix.SimpleMixture$Builder,exec_38,10,100,0.4742441287161341,-716.672135162845,14,0.24653414213578748
SSMC,mix.SimpleMixture$Builder,exec_38,10,108,0.6400589516152688,-990.424288759516,8,0.16581482289913474
SSMC,mix.SimpleMixture$Builder,exec_38,10,111,0.6772695782658624,-1061.77669413549,3,0.0372106266505936
SSMC,mix.SimpleMixture$Builder,exec_38,10,115,0.7017540543146734,-1108.02624996261,4,0.024484476048810988
SSMC,mix.SimpleMixture$Builder,exec_38,10,121,0.7216919633539722,-1140.639967263718,6,0.019937909039298818
SSMC,mix.SimpleMixture$Builder,exec_38,10,126,0.7367709462166605,-1164.5742254945874,5,0.015078982862688273
SSMC,mix.SimpleMixture$Builder,exec_38,10,131,0.7502235953540106,-1185.9457926284936,5,0.013452649137350114
SSMC,mix.SimpleMixture$Builder,exec_38,10,136,0.762950604782242,-1205.794428212735,5,0.01272700942823135
SSMC,mix.SimpleMixture$Builder,exec_38,10,142,0.7784343859831007,-1228.9863079004676,6,0.015483781200858693
SSMC,mix.SimpleMixture$Builder,exec_38,10,149,0.7982852206937958,-1258.7166438530162,7,0.019850834710695153
SSMC,mix.SimpleMixture$Builder,exec_38,10,156,0.8207431979481128,-1291.9136030769225,7,0.022457977254316974
SSMC,mix.SimpleMixture$Builder,exec_38,10,163,0.8473718634018558,-1330.8528726530362,7,0.026628665453742983
SSMC,mix.SimpleMixture$Builder,exec_38,10,169,0.872245387179047,-1367.454614001729,6,0.02487352377719121
SSMC,mix.SimpleMixture$Builder,exec_38,10,175,0.8966253077205533,-1403.6422824841575,6,0.024379920541506284
SSMC,mix.SimpleMixture$Builder,exec_38,10,181,0.9173626463042646,-1435.117861056606,6,0.020737338583711296
SSMC,mix.SimpleMixture$Builder,exec_38,10,186,0.9334832306787346,-1458.5547255013623,5,0.01612058437447006
SSMC,mix.SimpleMixture$Builder,exec_38,10,190,0.9464822447779321,-1477.5510900606262,4,0.012999014099197459
SSMC,mix.SimpleMixture$Builder,exec_38,10,195,0.9614012660088606,-1499.1481444416208,5,0.014919021230928475
SSMC,mix.SimpleMixture$Builder,exec_38,10,200,0.9758432219679111,-1519.701315159033,5,0.014441955959050512
SSMC,mix.SimpleMixture$Builder,exec_38,10,206,0.9933702782088958,-1544.2104606201021,6,0.017527056240984717
SSMC,mix.SimpleMixture$Builder,exec_38,11,32,0.0019954287726839477,-3.9835953119781697,32,0.0019954287726839477
SSMC,mix.SimpleMixture$Builder,exec_38,11,58,0.01476289085394215,-24.953743693941313,26,0.012767462081258202
SSMC,mix.SimpleMixture$Builder,exec_38,11,80,0.04411737193243574,-71.05522716836768,22,0.029354481078493592
SSMC,mix.SimpleMixture$Builder,exec_38,11,98,0.08947609113001131,-141.80686253341756,18,0.04535871919757557
SSMC,mix.SimpleMixture$Builder,exec_38,11,115,0.17618725494809076,-273.6637487999419,17,0.08671116381807945
SSMC,mix.SimpleMixture$Builder,exec_38,11,137,0.4098591256567248,-628.9291384739754,22,0.23367187070863402
SSMC,mix.SimpleMixture$Builder,exec_38,11,154,0.6338854101383735,-994.2905264506977,17,0.22402628448164874
SSMC,mix.SimpleMixture$Builder,exec_38,11,160,0.6713340409982753,-1058.2703004056748,6,0.0374486308599018
SSMC,mix.SimpleMixture$Builder,exec_38,11,167,0.6997159804879447,-1106.431525616528,7,0.028381939489669383
SSMC,mix.SimpleMixture$Builder,exec_38,11,173,0.71677565785167,-1134.0861284253272,6,0.017059677363725267
SSMC,mix.SimpleMixture$Builder,exec_38,11,179,0.7313471973562673,-1157.6075980356318,6,0.01457153950459733
SSMC,mix.SimpleMixture$Builder,exec_38,11,186,0.7456221658014628,-1179.9289428202512,7,0.01427496844519549
SSMC,mix.SimpleMixture$Builder,exec_38,11,193,0.75884598834795,-1200.3406936597353,7,0.01322382254648724
SSMC,mix.SimpleMixture$Builder,exec_38,11,200,0.7727131166808229,-1221.4258010005037,7,0.013867128332872847
SSMC,mix.SimpleMixture$Builder,exec_38,11,209,0.7922018750206574,-1250.5754593667261,9,0.019488758339834544
SSMC,mix.SimpleMixture$Builder,exec_38,11,218,0.8146845422193272,-1283.8486868273699,9,0.02248266719866976
SSMC,mix.SimpleMixture$Builder,exec_38,11,228,0.8416873205585653,-1324.513444298656,10,0.027002778339238143
SSMC,mix.SimpleMixture$Builder,exec_38,11,238,0.8686856843460796,-1364.2315720173342,10,0.0269983637875143
SSMC,mix.SimpleMixture$Builder,exec_38,11,245,0.8888685199786536,-1393.8002317368757,7,0.020182835632573948
SSMC,mix.SimpleMixture$Builder,exec_38,11,251,0.9038963560165033,-1416.2162361046094,6,0.01502783603784974
SSMC,mix.SimpleMixture$Builder,exec_38,11,257,0.9186089932549706,-1438.0014160848282,6,0.014712637238467274
SSMC,mix.SimpleMixture$Builder,exec_38,11,263,0.931813478115831,-1457.6088801040132,6,0.013204484860860455
SSMC,mix.SimpleMixture$Builder,exec_38,11,270,0.9459480694228867,-1477.9804442833433,7,0.014134591307055633
SSMC,mix.SimpleMixture$Builder,exec_38,11,278,0.9611205065730909,-1499.840188723887,8,0.015172437150204221
SSMC,mix.SimpleMixture$Builder,exec_38,11,286,0.977656384546558,-1522.9063504048008,8,0.016535877973467117
SSMC,demos.DiscreteMultimodal$Builder,exec_11,0,1,0.4,0.6456004689084172,1,0.4
SSMC,demos.DiscreteMultimodal$Builder,exec_11,1,5,0.7058065033796297,2.544082178604445,5,0.7058065033796297
SSMC,demos.UnidentifiableProduct$Builder,exec_12,0,1,0.4,-2160.0341109794736,1,0.4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,1,1,0.016542083339064657,-39.1316696098508,1,0.016542083339064657
SSMC,demos.UnidentifiableProduct$Builder,exec_12,1,3,0.13233563045814836,-41.54666850336578,2,0.11579354711908371
SSMC,demos.UnidentifiableProduct$Builder,exec_12,1,4,0.5590009277651923,-42.396963563490665,1,0.42666529730704394
SSMC,demos.UnidentifiableProduct$Builder,exec_12,1,5,0.7152794049538157,-45.530912094624945,1,0.15627847718862342
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,1,1.5466790349596393E-4,-0.7121444193281323,1,1.5466790349596393E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,2,5.093085688714585E-4,-1.4991594051556763,1,3.5464066537549454E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,3,0.001201228985727259,-2.202671931699186,1,6.919204168558006E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,4,0.022129488832678845,-2.6331788908747455,1,0.020928259846951586
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,5,0.04387672224264146,-3.4114995121889384,1,0.021747233409962617
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,7,0.12699911652062268,-4.039594993928364,2,0.08312239427798121
SSMC,demos.UnidentifiableProduct$Builder,exec_12,2,9,0.4943377212987385,-5.485924213946468,2,0.3673386047781158
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,2,3.975913808551356E-5,-0.5865587426375307,2,3.975913808551356E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,4,1.6610167075003075E-4,-1.1204216104243105,2,1.263425326645172E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,5,3.1692609365581393E-4,-1.6450771726146742,1,1.5082442290578318E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,7,9.105991905753671E-4,-2.12425314370826,2,5.936730969195532E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,9,0.01220929686851587,-3.0331628303680387,2,0.011298697677940502
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,10,0.02516037103548518,-3.597702761827863,1,0.012951074166969312
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,12,0.08709620226622751,-4.257869584718488,2,0.061935831230742325
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,13,0.15683215943591444,-4.782489802520361,1,0.06973595716968693
SSMC,demos.UnidentifiableProduct$Builder,exec_12,3,14,0.3689818357000521,-5.571388447544546,1,0.21214967626413767
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,2,2.3280077396953878E-5,-0.36649533220415353,2,2.3280077396953878E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,4,8.180606109645489E-5,-0.9082841738565466,2,5.852598369950101E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,6,2.2406313385415903E-4,-1.4146247860236465,2,1.4225707275770412E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,7,3.826593662871907E-4,-1.8449031587532843,1,1.585962324330317E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,10,0.0017068359109563848,-2.531885028025307,3,0.0013241765446691941
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,11,0.0028052394192855435,-2.8861511945336935,1,0.0010984035083291587
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,15,0.02604025119936166,-3.705041340516808,4,0.023235011780076115
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,16,0.037725867906190105,-4.17340733146642,1,0.011685616706828446
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,18,0.09327025853632114,-4.7779020634367875,2,0.05554439063013103
SSMC,demos.UnidentifiableProduct$Builder,exec_12,4,22,0.55578381143648,-6.610643254236434,4,0.4625135529001589
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,4,3.597855807374818E-5,-0.6796507309073245,4,3.597855807374818E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,6,8.670350288599664E-5,-1.2072501412624193,2,5.072494481224846E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,10,2.7257074920397515E-4,-1.8283316275802926,4,1.858672463179785E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,12,6.504396573338569E-4,-2.2303983659694757,2,3.7786890812988174E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,16,0.002207973999474109,-2.877777618240118,4,0.0015575343421402523
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,19,0.006582184393483326,-3.3333130052450204,3,0.0043742103940092175
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,21,0.014195522339790777,-3.7584222155427063,2,0.007613337946307451
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,23,0.02503542998815942,-4.213795099361292,2,0.010839907648368643
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,27,0.08450624250342614,-4.932756176931909,4,0.05947081251526672
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,29,0.18818068215117234,-5.875103816318476,2,0.1036744396477462
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,31,0.3636698679021443,-6.955800354262046,2,0.17548918575097194
SSMC,demos.UnidentifiableProduct$Builder,exec_12,5,33,0.7607547619878299,-9.096414461212142,2,0.3970848940856856
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,4,2.124806159474701E-5,-0.5691250401703503,4,2.124806159474701E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,10,9.92583258244808E-5,-1.2809593694789245,6,7.801026422973379E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,16,3.825936968122681E-4,-1.9462522278463874,6,2.833353709877873E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,21,0.0013077952489129688,-2.584246863858461,5,9.252015521007007E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,26,0.0048404721146703905,-3.225551652055005,5,0.0035326768657574217
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,30,0.01220879821884499,-3.804513608680926,4,0.0073683261041746
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,36,0.0461808807985751,-4.56262099494037,6,0.03397208257973011
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,41,0.1631685608449958,-5.847602625869039,5,0.11698768004642071
SSMC,demos.UnidentifiableProduct$Builder,exec_12,6,48,0.8341001965086484,-9.664960410518374,7,0.6709316356636525
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,9,3.834874232100827E-5,-0.780020987728427,9,3.834874232100827E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,22,3.367057769232328E-4,-1.8579958892916602,13,2.9835703460222453E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,31,0.0013571002366554662,-2.5393810438548643,9,0.0010203944597322334
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,39,0.00479468142985459,-3.1986082081038756,8,0.0034375811931991237
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,50,0.029912103687052702,-4.261916868453601,11,0.02511742225719811
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,56,0.09622793557541551,-5.189259651347427,6,0.0663158318883628
SSMC,demos.UnidentifiableProduct$Builder,exec_12,7,67,0.5867909139775632,-8.59836135930413,11,0.4905629784021477
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,17,6.715635456548859E-5,-1.0424679381849442,17,6.715635456548859E-5
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,42,0.0010756155413140945,-2.4239108737717205,25,0.001008459186748606
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,60,0.008529556899402132,-3.463899804316095,18,0.007453941358088037
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,82,0.09759426846992846,-5.20381879016201,22,0.08906471157052633
SSMC,demos.UnidentifiableProduct$Builder,exec_12,8,101,0.8930923899699856,-10.620122743762701,19,0.7954981215000572
SSMC,demos.UnidentifiableProduct$Builder,exec_12,9,30,1.0769881545274869E-4,-1.292048907333931,30,1.0769881545274869E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,9,63,0.0014622813700719867,-2.6189460733760974,33,0.001354582554619238
SSMC,demos.UnidentifiableProduct$Builder,exec_12,9,98,0.024598534088957222,-4.177512342958964,35,0.023136252718885236
SSMC,demos.UnidentifiableProduct$Builder,exec_12,9,140,0.6288487811462716,-9.212043231189515,42,0.6042502470573144
SSMC,demos.UnidentifiableProduct$Builder,exec_12,10,70,4.4513693195961034E-4,-2.0197492446387635,70,4.4513693195961034E-4
SSMC,demos.UnidentifiableProduct$Builder,exec_12,10,124,0.009743665454641639,-3.644595085867584,54,0.009298528522682028
SSMC,demos.UnidentifiableProduct$Builder,exec_12,10,194,0.45245521427838636,-8.035205939814022,70,0.44271154882374475
SSMC,demos.UnidentifiableProduct$Builder,exec_12,11,149,0.003256563184996428,-3.006219941414402,149,0.003256563184996428
SSMC,demos.UnidentifiableProduct$Builder,exec_12,11,285,0.6953631042552113,-9.653618095998613,136,0.6921065410702149
SAIS,demos.UnidentifiableProduct$Builder,exec_17,0,1,0.4,-2160.0341109794736,1,0.4
SSMC,demos.AnnealedMVN$Builder,exec_13,0,1,0.4,0.0012744563821496246,1,0.4
SSMC,demos.AnnealedMVN$Builder,exec_13,0,3,0.8,1.141690206459842,2,0.4
SSMC,demos.AnnealedMVN$Builder,exec_13,1,4,0.557254790340405,1.1986244992603328,4,0.557254790340405
SSMC,demos.AnnealedMVN$Builder,exec_13,2,1,0.09655926749374565,-0.1709780186187877,1,0.09655926749374565
SSMC,demos.AnnealedMVN$Builder,exec_13,2,3,0.3032990592968666,0.07666892161897598,2,0.20673979180312096
SSMC,demos.AnnealedMVN$Builder,exec_13,2,7,0.6117544466861359,1.6645739108876172,4,0.30845538738926925
SSMC,demos.AnnealedMVN$Builder,exec_13,3,5,0.17360848919761177,-0.11043573864576528,5,0.17360848919761177
SSMC,demos.AnnealedMVN$Builder,exec_13,3,9,0.447809856009994,0.6801711358994678,4,0.2742013668123823
SSMC,demos.AnnealedMVN$Builder,exec_13,4,12,0.348014882292181,0.4298310352389816,12,0.348014882292181
SSMC,demos.AnnealedMVN$Builder,exec_13,5,15,0.27568414255397594,0.34442753460297704,15,0.27568414255397594
SSMC,demos.AnnealedMVN$Builder,exec_13,6,24,0.33546583564002896,0.5676311352011969,24,0.33546583564002896
